years_since_last_eval,confidence_level,risk_tier
0.7446954140999316,1,Low
0.7446954140999316,1,Low
13.927446954141,2,High
13.927446954141,2,High
1.9274469541409995,3,Low
1.9274469541409995,3,Low
4.82135523613963,1,Low
4.82135523613963,1,Low
1.0732375085557837,3,Low
1.0732375085557837,3,Low
12.569472963723475,2,High
12.569472963723475,2,High
1.7412731006160165,3,Low
1.7412731006160165,3,Low
3.62217659137577,2,Moderate
3.62217659137577,2,Moderate
1.218343600273785,3,Low
1.218343600273785,3,Low
1.0704996577686516,1,Low
1.0704996577686516,1,Low
1.845311430527036,1,Low
1.845311430527036,1,Low
3.676933607118412,2,Moderate
3.676933607118412,2,Moderate
1.78507871321013,1,Low
1.78507871321013,1,Low
0.7446954140999316,1,Low
0.7446954140999316,1,Low
1.2484599589322385,1,Low
1.2484599589322385,1,Low
0.5338809034907598,1,Low
0.5338809034907598,1,Low
1.056810403832991,1,Low
1.056810403832991,1,Low
0.9555099247091032,1,Low
0.9555099247091032,1,Low
0.5968514715947981,1,Low
0.5968514715947981,1,Low
1.6043805612594113,1,Low
1.6043805612594113,1,Low
1.5770020533880904,1,Low
1.5770020533880904,1,Low
1.3935660506502396,1,Low
1.3935660506502396,1,Low
1.2867898699520877,1,Low
1.2867898699520877,1,Low
0.7446954140999316,1,Low
0.7446954140999316,1,Low
1.9657768651608487,1,Low
1.9657768651608487,1,Low
1.2484599589322385,1,Low
1.2484599589322385,1,Low
0.164271047227926,1,Low
0.164271047227926,1,Low
1.4921286789869952,1,Low
1.4921286789869952,1,Low
0.7446954140999316,1,Low
0.7446954140999316,1,Low
0.9555099247091032,1,Low
0.9555099247091032,1,Low
2.8774811772758384,3,Low
2.8774811772758384,3,Low
1.163586584531143,1,Low
1.163586584531143,1,Low
0.2628336755646817,1,Low
0.2628336755646817,1,Low
0.70362765229295,1,Low
0.70362765229295,1,Low
0.1505817932922655,1,Low
0.1505817932922655,1,Low
0.2245037645448323,1,Low
0.2245037645448323,1,Low
0.9774127310061602,1,Low
0.9774127310061602,1,Low
1.0157426420260096,1,Low
1.0157426420260096,1,Low
0.7446954140999316,1,Low
0.7446954140999316,1,Low
0.8624229979466119,1,Low
0.8624229979466119,1,Low
1.943874058863792,2,Moderate
1.943874058863792,2,Moderate
1.9712525667351128,1,Low
1.9712525667351128,1,Low
0.5475701574264202,1,Low
0.5475701574264202,1,Low
0.7802874743326489,1,Low
0.7802874743326489,1,Low
4.030116358658453,2,Moderate
4.030116358658453,2,Moderate
0.7063655030800822,1,Low
0.7063655030800822,1,Low
0.1806981519507187,1,Low
0.1806981519507187,1,Low
1.2046543463381243,1,Low
1.2046543463381243,1,Low
0.1341546885694729,1,Low
0.1341546885694729,1,Low
0.919917864476386,1,Low
0.919917864476386,1,Low
1.990417522245037,3,Low
1.990417522245037,3,Low
1.5523613963039014,2,Moderate
1.5523613963039014,2,Moderate
2.8966461327857638,3,Moderate
2.8966461327857638,3,Moderate
4.982888432580425,2,Moderate
4.982888432580425,2,Moderate
0.3477070499657768,1,Low
0.3477070499657768,1,Low
0.9336071184120466,1,Low
0.9336071184120466,1,Low
0.7091033538672142,3,Low
0.7091033538672142,3,Low
0.4955509924709103,1,Low
0.4955509924709103,1,Low
0.6844626967830253,1,Low
0.6844626967830253,1,Low
6.628336755646817,3,Low
6.628336755646817,3,Low
9.711156741957565,2,High
9.711156741957565,2,High
0.5393566050650239,3,Low
0.5393566050650239,3,Low
3.594798083504449,2,Moderate
3.594798083504449,2,Moderate
11.723477070499658,1,High
11.723477070499658,1,High
1.0951403148528405,3,Low
1.0951403148528405,3,Low
0.922655715263518,3,Low
0.922655715263518,3,Low
1.5331964407939769,2,Moderate
1.5331964407939769,2,Moderate
1.0403832991101984,3,Low
1.0403832991101984,3,Low
2.5023956194387407,3,Low
2.5023956194387407,3,Low
1.404517453798768,3,Low
1.404517453798768,3,Low
1.3169062286105406,3,Low
1.3169062286105406,3,Low
3.353867214236824,2,Moderate
3.353867214236824,2,Moderate
5.3579739904175225,2,High
5.3579739904175225,2,High
0.837782340862423,1,Low
0.837782340862423,1,Low
5.900068446269678,2,High
5.900068446269678,2,High
1.3607118412046544,3,Low
1.3607118412046544,3,Low
11.444216290212184,2,High
11.444216290212184,2,High
3.0965092402464065,3,Low
3.0965092402464065,3,Low
2.5927446954141,2,Moderate
2.5927446954141,2,Moderate
2.789869952087612,2,Moderate
2.789869952087612,2,Moderate
0.5010266940451745,3,Low
0.5010266940451745,3,Low
1.9301848049281316,1,Low
1.9301848049281316,1,Low
7.315537303216975,1,Moderate
7.315537303216975,1,Moderate
0.3477070499657768,1,Low
0.3477070499657768,1,Low
0.1806981519507187,1,Low
0.1806981519507187,1,Low
1.593429158110883,1,Low
1.593429158110883,1,Low
0.2628336755646817,1,Low
0.2628336755646817,1,Low
1.111567419575633,1,Low
1.111567419575633,1,Low
0.6844626967830253,1,Low
0.6844626967830253,1,Low
4.284736481861739,1,Moderate
4.284736481861739,1,Moderate
2.184804928131417,1,Moderate
2.184804928131417,1,Moderate
0.9555099247091032,1,Low
0.9555099247091032,1,Low
3.4113620807665983,1,Low
3.4113620807665983,1,Low
1.188227241615332,1,Low
1.188227241615332,1,Low
0.9801505817932924,1,Low
0.9801505817932924,1,Low
0.432580424366872,1,Low
0.432580424366872,1,Low
0.1752224503764544,1,Low
0.1752224503764544,1,Low
0.9336071184120466,3,Low
0.9336071184120466,3,Low
0.1451060917180013,3,Low
0.1451060917180013,3,Low
0.9609856262833676,3,Low
0.9609856262833676,3,Low
1.2594113620807663,3,Low
1.2594113620807663,3,Low
0.7967145790554415,1,Low
0.7967145790554415,1,Low
0.8268309377138946,3,Low
0.8268309377138946,3,Low
4.670773442847365,3,Low
4.670773442847365,3,Low
1.3634496919917864,2,Moderate
1.3634496919917864,2,Moderate
0.9938398357289528,3,Low
0.9938398357289528,3,Low
1.5770020533880904,1,Low
1.5770020533880904,1,Low
0.2655715263518138,1,Low
0.2655715263518138,1,Low
0.7446954140999316,1,Low
0.7446954140999316,1,Low
1.3333333333333333,1,Low
1.3333333333333333,1,Low
0.3230663928815879,1,Low
0.3230663928815879,1,Low
0.7446954140999316,1,Low
0.7446954140999316,1,Low
1.4428473648186173,1,Low
1.4428473648186173,1,Low
1.7248459958932238,1,Low
1.7248459958932238,1,Low
0.9582477754962354,1,Low
0.9582477754962354,1,Low
0.7446954140999316,1,Low
0.7446954140999316,1,Low
1.3388090349075976,1,Low
1.3388090349075976,1,Low
0.971937029431896,1,Low
0.971937029431896,1,Low
0.969199178644764,1,Low
0.969199178644764,1,Low
0.621492128678987,1,Low
0.621492128678987,1,Low
0.9363449691991786,1,Low
0.9363449691991786,1,Low
0.9582477754962354,1,Low
0.9582477754962354,1,Low
1.0732375085557837,1,Low
1.0732375085557837,1,Low
1.8234086242299796,2,Moderate
1.8234086242299796,2,Moderate
1.0102669404517457,3,Low
1.0102669404517457,3,Low
0.7008898015058179,3,Low
0.7008898015058179,3,Low
0.3230663928815879,3,Low
0.3230663928815879,3,Low
0.9801505817932924,1,Low
0.9801505817932924,1,Low
14.313483915126625,2,High
14.313483915126625,2,High
1.593429158110883,3,Low
1.593429158110883,3,Low
0.4024640657084189,3,Low
0.4024640657084189,3,Low
2.778918548939082,1,Moderate
2.778918548939082,1,Moderate
3.2005475701574264,2,Moderate
3.2005475701574264,2,Moderate
0.5667351129363449,1,Low
0.5667351129363449,1,Low
1.2813141683778233,3,Low
1.2813141683778233,3,Low
0.9336071184120466,1,Low
0.9336071184120466,1,Low
0.7419575633127995,3,Low
0.7419575633127995,3,Low
0.5585215605749486,1,Low
0.5585215605749486,1,Low
0.9938398357289528,1,Low
0.9938398357289528,1,Low
0.2874743326488706,1,Low
0.2874743326488706,1,Low
0.4380561259411362,1,Low
0.4380561259411362,1,Low
0.432580424366872,1,Low
0.432580424366872,1,Low
0.5119780971937029,1,Low
0.5119780971937029,1,Low
1.0321697467488022,1,Low
1.0321697467488022,1,Low
0.999315537303217,1,Low
0.999315537303217,1,Low
1.541409993155373,3,Low
1.541409993155373,3,Low
1.0376454483230664,1,Low
1.0376454483230664,1,Low
0.3942505133470226,1,Low
0.3942505133470226,1,Low
0.3175906913073237,1,Low
0.3175906913073237,1,Low
0.9801505817932924,1,Low
0.9801505817932924,1,Low
0.6105407255304586,1,Low
0.6105407255304586,1,Low
0.7885010266940452,1,Low
0.7885010266940452,1,Low
0.4188911704312115,1,Low
0.4188911704312115,1,Low
1.0102669404517457,1,Low
1.0102669404517457,1,Low
0.9336071184120466,1,Low
0.9336071184120466,1,Low
1.1827515400410678,1,Low
1.1827515400410678,1,Low
1.1909650924024642,3,Low
1.1909650924024642,3,Low
0.8596851471594799,3,Low
0.8596851471594799,3,Low
0.8213552361396304,3,Low
0.8213552361396304,3,Low
3.0855578370978782,1,Moderate
3.0855578370978782,1,Moderate
0.9938398357289528,1,Low
0.9938398357289528,1,Low
0.2217659137577002,1,Low
0.2217659137577002,1,Low
0.947296372347707,1,Low
0.947296372347707,1,Low
0.9253935660506504,1,Low
0.9253935660506504,1,Low
0.4544832306639288,1,Low
0.4544832306639288,1,Low
0.3668720054757016,3,Low
0.3668720054757016,3,Low
11.263518138261464,2,High
11.263518138261464,2,High
1.270362765229295,3,Low
1.270362765229295,3,Low
2.160164271047228,2,Moderate
2.160164271047228,2,Moderate
0.432580424366872,3,Low
0.432580424366872,3,Low
0.3997262149212868,1,Low
0.3997262149212868,1,Low
0.6789869952087612,1,Low
0.6789869952087612,1,Low
0.917180013689254,1,Low
0.917180013689254,1,Low
0.7994524298425736,1,Low
0.7994524298425736,1,Low
0.5776865160848734,1,Low
0.5776865160848734,1,Low
2.836413415468857,1,Low
2.836413415468857,1,Low
8.83504449007529,2,High
8.83504449007529,2,High
0.9856262833675564,1,Low
0.9856262833675564,1,Low
13.215605749486652,2,High
13.215605749486652,2,High
2.5270362765229293,2,Moderate
2.5270362765229293,2,Moderate
0.7392197125256673,1,Low
0.7392197125256673,1,Low
2.1683778234086244,1,Moderate
2.1683778234086244,1,Moderate
3.641341546885695,1,Low
3.641341546885695,1,Low
1.4893908281998631,1,Low
1.4893908281998631,1,Low
5.932922655715264,2,High
5.932922655715264,2,High
0.944558521560575,1,Low
0.944558521560575,1,Low
1.4729637234770705,2,Moderate
1.4729637234770705,2,Moderate
1.2867898699520877,1,Low
1.2867898699520877,1,Low
0.9034907597535934,1,Low
0.9034907597535934,1,Low
1.648186173853525,1,Low
1.648186173853525,1,Low
0.5311430527036276,3,Low
0.5311430527036276,3,Low
1.6071184120465434,1,Low
1.6071184120465434,1,Low
5.639972621492129,2,High
5.639972621492129,2,High
0.4626967830253251,1,Low
0.4626967830253251,1,Low
1.8535249828884328,3,Low
1.8535249828884328,3,Low
0.5119780971937029,1,Low
0.5119780971937029,1,Low
1.1690622861054072,1,Low
1.1690622861054072,1,Low
1.1827515400410678,1,Low
1.1827515400410678,1,Low
0.731006160164271,1,Low
0.731006160164271,1,Low
0.3860369609856263,1,Low
0.3860369609856263,1,Low
0.2819986310746064,1,Low
0.2819986310746064,1,Low
1.3579739904175223,1,Low
1.3579739904175223,1,Low
1.2046543463381243,1,Low
1.2046543463381243,1,Low
1.2895277207392195,1,Low
1.2895277207392195,1,Low
1.2484599589322385,3,Low
1.2484599589322385,3,Low
0.4243668720054757,3,Low
0.4243668720054757,3,Low
1.2375085557837098,3,Low
1.2375085557837098,3,Low
1.4647501711156743,3,Low
1.4647501711156743,3,Low
0.947296372347707,1,Low
0.947296372347707,1,Low
0.837782340862423,3,Low
0.837782340862423,3,Low
0.7446954140999316,1,Low
0.7446954140999316,1,Low
3.356605065023956,2,Moderate
3.356605065023956,2,Moderate
0.2655715263518138,1,Low
0.2655715263518138,1,Low
1.1389459274469542,3,Low
1.1389459274469542,3,Low
1.497604380561259,3,Low
1.497604380561259,3,Low
1.2347707049965777,1,Low
1.2347707049965777,1,Low
1.623545516769336,1,Low
1.623545516769336,1,Low
1.002053388090349,1,Low
1.002053388090349,1,Low
0.9637234770704995,1,Low
0.9637234770704995,1,Low
0.9609856262833676,1,Low
0.9609856262833676,1,Low
0.9253935660506504,1,Low
0.9253935660506504,1,Low
1.0595482546201231,1,Low
1.0595482546201231,1,Low
1.0321697467488022,1,Low
1.0321697467488022,1,Low
0.432580424366872,1,Low
0.432580424366872,1,Low
1.026694045174538,1,Low
1.026694045174538,1,Low
0.4955509924709103,3,Low
0.4955509924709103,3,Low
0.5530458590006845,1,Low
0.5530458590006845,1,Low
0.3997262149212868,1,Low
0.3997262149212868,1,Low
1.7713894592744694,1,Low
1.7713894592744694,1,Low
1.6427104722792607,1,Low
1.6427104722792607,1,Low
0.9774127310061602,1,Low
0.9774127310061602,1,Low
0.3449691991786447,1,Low
0.3449691991786447,1,Low
0.4818617385352498,3,Low
0.4818617385352498,3,Low
1.1827515400410678,1,Low
1.1827515400410678,1,Low
1.3333333333333333,1,Low
1.3333333333333333,1,Low
1.5989048596851472,1,Low
1.5989048596851472,1,Low
1.9301848049281316,3,Low
1.9301848049281316,3,Low
0.7775496235455168,3,Low
0.7775496235455168,3,Low
3.0116358658453115,2,High
3.0116358658453115,2,High
1.2101300479123889,3,Low
1.2101300479123889,3,Low
1.051334702258727,1,Low
1.051334702258727,1,Low
4.008213552361396,2,Moderate
4.008213552361396,2,Moderate
1.0376454483230664,3,Low
1.0376454483230664,3,Low
1.7768651608487338,2,Moderate
1.7768651608487338,2,Moderate
1.218343600273785,3,Low
1.218343600273785,3,Low
0.999315537303217,3,Low
0.999315537303217,3,Low
0.648870636550308,3,Low
0.648870636550308,3,Low
3.143052703627652,3,Low
3.143052703627652,3,Low
0.8213552361396304,3,Low
0.8213552361396304,3,Low
1.700205338809035,1,Low
1.700205338809035,1,Low
1.054072553045859,3,Low
1.054072553045859,3,Low
2.329911019849418,3,Low
2.329911019849418,3,Low
0.1451060917180013,3,Low
0.1451060917180013,3,Low
0.840520191649555,3,Low
0.840520191649555,3,Low
0.0985626283367556,1,Low
0.0985626283367556,1,Low
0.7994524298425736,1,Low
0.7994524298425736,1,Low
1.3552361396303902,3,Low
1.3552361396303902,3,Low
1.1854893908281998,3,Low
1.1854893908281998,3,Low
1.218343600273785,3,Low
1.218343600273785,3,Low
1.2238193018480492,3,Low
1.2238193018480492,3,Low
0.5530458590006845,3,Low
0.5530458590006845,3,Low
1.571526351813826,3,Low
1.571526351813826,3,Low
1.9767282683093768,3,Low
1.9767282683093768,3,Low
1.8234086242299796,3,Low
1.8234086242299796,3,Low
1.2457221081451062,3,Low
1.2457221081451062,3,Low
1.1307323750855578,3,Low
1.1307323750855578,3,Low
0.6461327857631759,3,Low
0.6461327857631759,3,Low
0.731006160164271,3,Low
0.731006160164271,3,Low
3.1978097193702943,2,Moderate
3.1978097193702943,2,Moderate
4.024640657084189,1,Moderate
4.024640657084189,1,Moderate
0.5530458590006845,1,Low
0.5530458590006845,1,Low
0.969199178644764,2,Moderate
0.969199178644764,2,Moderate
0.8596851471594799,3,Low
0.8596851471594799,3,Low
1.952087611225188,3,Low
1.952087611225188,3,Low
1.270362765229295,2,Moderate
1.270362765229295,2,Moderate
0.3011635865845311,1,Low
0.3011635865845311,1,Low
1.1416837782340865,1,Low
1.1416837782340865,1,Low
1.0102669404517457,3,Low
1.0102669404517457,3,Low
0.3230663928815879,3,Low
0.3230663928815879,3,Low
1.6865160848733745,3,Low
1.6865160848733745,3,Low
1.2073921971252566,1,Low
1.2073921971252566,1,Low
0.5366187542778919,3,Low
0.5366187542778919,3,Low
0.8021902806297057,3,Low
0.8021902806297057,3,Low
0.914442162902122,1,Moderate
0.914442162902122,1,Moderate
1.2375085557837098,3,Low
1.2375085557837098,3,Low
0.2874743326488706,3,Low
0.2874743326488706,3,Low
1.0622861054072552,3,Low
1.0622861054072552,3,Low
0.4900752908966461,3,Low
0.4900752908966461,3,Low
6.250513347022587,2,High
6.250513347022587,2,High
1.7604380561259412,3,Low
1.7604380561259412,3,Low
0.6078028747433265,1,Low
0.6078028747433265,1,Low
0.4736481861738535,1,Low
0.4736481861738535,1,Low
1.295003422313484,3,Low
1.295003422313484,3,Low
0.8186173853524983,1,Moderate
0.8186173853524983,1,Moderate
1.2758384668035592,1,Low
1.2758384668035592,1,Low
2.69678302532512,1,Low
2.69678302532512,1,Low
1.648186173853525,3,Low
1.648186173853525,3,Low
2.590006844626968,3,Low
2.590006844626968,3,Low
0.1341546885694729,1,Low
0.1341546885694729,1,Low
1.1854893908281998,1,Low
1.1854893908281998,1,Low
6.929500342231348,2,High
6.929500342231348,2,High
1.3607118412046544,3,Low
1.3607118412046544,3,Low
3.748117727583847,3,Moderate
3.748117727583847,3,Moderate
1.0677618069815196,2,Moderate
1.0677618069815196,2,Moderate
2.299794661190965,3,Low
2.299794661190965,3,Low
5.051334702258727,2,High
5.051334702258727,2,High
10.639288158795344,2,High
10.639288158795344,2,High
0.7912388774811773,3,Low
0.7912388774811773,3,Low
1.78507871321013,3,Low
1.78507871321013,3,Low
2.64476386036961,2,Moderate
2.64476386036961,2,Moderate
2.4695414099931554,3,Moderate
2.4695414099931554,3,Moderate
1.6454483230663928,3,Low
1.6454483230663928,3,Low
1.9082819986310744,3,Low
1.9082819986310744,3,Low
2.529774127310062,2,Moderate
2.529774127310062,2,Moderate
2.272416153319644,3,Moderate
2.272416153319644,3,Moderate
4.555783709787817,2,Moderate
4.555783709787817,2,Moderate
1.2210814510609171,2,Moderate
1.2210814510609171,2,Moderate
2.0123203285420943,3,Low
2.0123203285420943,3,Low
1.7741273100616015,3,Low
1.7741273100616015,3,Low
0.6516084873374401,3,Low
0.6516084873374401,3,Low
2.3134839151266258,2,Moderate
2.3134839151266258,2,Moderate
2.245037645448323,3,Moderate
2.245037645448323,3,Moderate
0.7392197125256673,2,Moderate
0.7392197125256673,2,Moderate
9.06776180698152,2,High
9.06776180698152,2,High
1.5003422313483916,2,Moderate
1.5003422313483916,2,Moderate
1.5989048596851472,2,Moderate
1.5989048596851472,2,Moderate
1.5989048596851472,2,Moderate
1.5989048596851472,2,Moderate
1.5003422313483916,2,Moderate
1.5003422313483916,2,Moderate
1.3470225872689938,3,Low
1.3470225872689938,3,Low
2.401095140314853,2,Moderate
2.401095140314853,2,Moderate
3.879534565366188,2,Moderate
3.879534565366188,2,Moderate
1.1526351813826146,3,Low
1.1526351813826146,3,Low
1.842573579739904,3,Low
1.842573579739904,3,Low
2.242299794661191,3,Low
2.242299794661191,3,Low
0.5913757700205339,3,Low
0.5913757700205339,3,Low
1.700205338809035,3,Low
1.700205338809035,3,Low
1.2320328542094456,3,Low
1.2320328542094456,3,Low
0.5859000684462696,1,Low
0.5859000684462696,1,Low
2.746064339493498,2,Moderate
2.746064339493498,2,Moderate
2.8939082819986317,3,Moderate
2.8939082819986317,3,Moderate
2.329911019849418,2,Moderate
2.329911019849418,2,Moderate
1.0924024640657084,3,Low
1.0924024640657084,3,Low
0.9363449691991786,3,Low
0.9363449691991786,3,Low
1.2265571526351813,3,Low
1.2265571526351813,3,Low
1.08145106091718,3,Low
1.08145106091718,3,Low
1.8206707734428476,3,Low
1.8206707734428476,3,Low
1.1800136892539357,3,Low
1.1800136892539357,3,Low
11.846680355920602,1,High
11.846680355920602,1,High
3.2060232717316905,2,Moderate
3.2060232717316905,2,Moderate
1.6098562628336757,1,Low
1.6098562628336757,1,Low
0.971937029431896,3,Low
0.971937029431896,3,Low
1.1800136892539357,3,Low
1.1800136892539357,3,Low
1.94113620807666,3,Low
1.94113620807666,3,Low
0.5256673511293635,3,Low
0.5256673511293635,3,Low
0.5311430527036276,3,Low
0.5311430527036276,3,Low
0.3175906913073237,1,Low
0.3175906913073237,1,Low
1.779603011635866,1,Low
1.779603011635866,1,Low
0.5667351129363449,3,Low
0.5667351129363449,3,Low
2.485968514715948,3,Moderate
2.485968514715948,3,Moderate
0.9637234770704995,3,Low
0.9637234770704995,3,Low
0.3477070499657768,3,Low
0.3477070499657768,3,Low
0.5886379192334018,3,Low
0.5886379192334018,3,Low
0.70362765229295,3,Low
0.70362765229295,3,Low
0.9253935660506504,1,Low
0.9253935660506504,1,Low
1.2594113620807663,3,Low
1.2594113620807663,3,Low
0.9582477754962354,3,Low
0.9582477754962354,3,Low
1.3990417522245038,3,Low
1.3990417522245038,3,Low
0.3203285420944558,3,Low
0.3203285420944558,3,Low
1.2457221081451062,3,Low
1.2457221081451062,3,Low
0.5886379192334018,3,Low
0.5886379192334018,3,Low
2.5927446954141,3,Low
2.5927446954141,3,Low
1.2402464065708418,3,Low
1.2402464065708418,3,Low
0.9363449691991786,3,Low
0.9363449691991786,3,Low
2.4531143052703626,3,Low
2.4531143052703626,3,Low
1.1416837782340865,1,Low
1.1416837782340865,1,Low
1.3059548254620124,3,Low
1.3059548254620124,3,Low
1.0732375085557837,3,Low
1.0732375085557837,3,Low
0.783025325119781,3,Low
0.783025325119781,3,Low
0.9828884325804244,1,Low
0.9828884325804244,1,Low
0.8432580424366872,1,Low
0.8432580424366872,1,Low
1.8151950718685832,1,Low
1.8151950718685832,1,Low
3.8439425051334704,2,Moderate
3.8439425051334704,2,Moderate
1.2895277207392195,3,Low
1.2895277207392195,3,Low
0.9336071184120466,3,Low
0.9336071184120466,3,Low
0.9828884325804244,3,Low
0.9828884325804244,3,Low
0.8542094455852156,3,Low
0.8542094455852156,3,Low
0.1752224503764544,3,Low
0.1752224503764544,3,Low
9.086926762491444,2,High
9.086926762491444,2,High
2.3709787816564,3,Low
2.3709787816564,3,Low
2.154688569472964,3,Moderate
2.154688569472964,3,Moderate
0.2819986310746064,3,Low
0.2819986310746064,3,Low
1.9931553730321696,2,Moderate
1.9931553730321696,2,Moderate
0.8240930869267625,1,Low
0.8240930869267625,1,Low
0.7446954140999316,3,Low
0.7446954140999316,3,Low
3.3894592744695413,3,Low
3.3894592744695413,3,Low
0.3668720054757016,1,Low
0.3668720054757016,1,Low
3.715263518138261,2,Moderate
3.715263518138261,2,Moderate
0.9856262833675564,3,Low
0.9856262833675564,3,Low
0.3394934976043806,3,Low
0.3394934976043806,3,Low
1.2594113620807663,1,Low
1.2594113620807663,1,Low
0.9308692676249144,1,Low
0.9308692676249144,1,Low
3.1950718685831623,2,Moderate
3.1950718685831623,2,Moderate
5.500342231348392,2,High
5.500342231348392,2,High
1.8672142368240927,2,Moderate
1.8672142368240927,2,Moderate
3.490759753593429,2,Moderate
3.490759753593429,2,Moderate
0.648870636550308,2,Moderate
0.648870636550308,2,Moderate
3.3921971252566734,2,Moderate
3.3921971252566734,2,Moderate
2.299794661190965,3,Low
2.299794661190965,3,Low
1.8617385352498288,1,Low
1.8617385352498288,1,Low
6.009582477754963,3,Moderate
6.009582477754963,3,Moderate
1.626283367556468,2,Moderate
1.626283367556468,2,Moderate
8.202600958247775,3,Moderate
8.202600958247775,3,Moderate
1.894592744695414,2,Moderate
1.894592744695414,2,Moderate
0.8898015058179329,3,Low
0.8898015058179329,3,Low
3.4140999315537304,2,Moderate
3.4140999315537304,2,Moderate
1.2840520191649556,3,Low
1.2840520191649556,3,Low
0.1806981519507187,1,Low
0.1806981519507187,1,Low
0.8980150581793293,3,Low
0.8980150581793293,3,Low
1.456536618754278,3,Low
1.456536618754278,3,Low
1.2101300479123889,1,Low
1.2101300479123889,1,Low
3.383983572895277,2,Moderate
3.383983572895277,2,Moderate
0.1533196440793976,1,Low
0.1533196440793976,1,Low
6.436687200547571,3,Moderate
6.436687200547571,3,Moderate
12.336755646817249,1,Critical
12.336755646817249,1,Critical
12.336755646817249,1,Critical
12.336755646817249,1,Critical
12.336755646817249,1,High
12.336755646817249,1,High
0.0793976728268309,3,Low
0.0793976728268309,3,Low
2.751540041067762,3,Moderate
2.751540041067762,3,Moderate
4.919917864476386,3,Moderate
4.919917864476386,3,Moderate
12.917180013689254,1,Critical
12.917180013689254,1,Critical
12.917180013689254,1,Critical
12.917180013689254,1,Critical
4.399726214921286,2,Moderate
4.399726214921286,2,Moderate
3.682409308692676,3,Low
3.682409308692676,3,Low
0.9500342231348392,3,Low
0.9500342231348392,3,Low
2.7926078028747434,3,Low
2.7926078028747434,3,Low
2.0752908966461328,3,Moderate
2.0752908966461328,3,Moderate
1.8617385352498288,2,Moderate
1.8617385352498288,2,Moderate
1.88911704312115,1,Low
1.88911704312115,1,Low
0.1314168377823408,3,Low
0.1314168377823408,3,Low
0.1314168377823408,3,Low
0.1314168377823408,3,Low
5.768651608487337,1,High
5.768651608487337,1,High
0.9938398357289528,1,Low
0.9938398357289528,1,Low
10.992470910335388,1,Critical
10.992470910335388,1,Critical
3.4223134839151266,1,Moderate
3.4223134839151266,1,Moderate
1.6837782340862424,3,Low
1.6837782340862424,3,Low
1.897330595482546,3,Low
1.897330595482546,3,Low
0.944558521560575,1,Low
0.944558521560575,1,Low
1.7440109514031483,3,Low
1.7440109514031483,3,Low
7.433264887063655,2,High
7.433264887063655,2,High
0.2956878850102669,3,Low
0.2956878850102669,3,Low
6.702258726899384,2,High
6.702258726899384,2,High
0.9856262833675564,3,Low
0.9856262833675564,3,Low
1.1389459274469542,3,Low
1.1389459274469542,3,Low
3.24435318275154,3,Moderate
3.24435318275154,3,Moderate
11.047227926078028,2,High
11.047227926078028,2,High
1.106091718001369,2,Moderate
1.106091718001369,2,Moderate
1.4236824093086926,3,Low
1.4236824093086926,3,Low
1.5030800821355237,2,Moderate
1.5030800821355237,2,Moderate
0.2655715263518138,3,Low
0.2655715263518138,3,Low
10.77344284736482,2,High
10.77344284736482,2,High
0.2053388090349076,3,Low
0.2053388090349076,3,Low
0.4709103353867214,3,Low
0.4709103353867214,3,Low
1.8699520876112248,3,Low
1.8699520876112248,3,Low
3.233401779603012,2,Moderate
3.233401779603012,2,Moderate
0.0602327173169062,1,Low
0.0602327173169062,1,Low
0.0739219712525667,3,Low
0.0739219712525667,3,Low
0.5174537987679672,1,Low
0.5174537987679672,1,Low
0.5585215605749486,1,Low
0.5585215605749486,1,Low
0.1560574948665297,3,Low
0.1560574948665297,3,Low
2.11088295687885,2,Moderate
2.11088295687885,2,Moderate
1.4948665297741273,3,Low
1.4948665297741273,3,Low
8.071184120465434,2,High
8.071184120465434,2,High
3.1978097193702943,3,Low
3.1978097193702943,3,Low
2.937713894592745,2,Moderate
2.937713894592745,2,Moderate
1.0349075975359343,1,Low
1.0349075975359343,1,Low
1.2813141683778233,3,Low
1.2813141683778233,3,Low
1.3990417522245038,3,Low
1.3990417522245038,3,Low
0.2080766598220397,3,Low
0.2080766598220397,3,Low
1.4893908281998631,3,Low
1.4893908281998631,3,Low
2.844626967830253,1,Moderate
2.844626967830253,1,Moderate
1.2210814510609171,3,Low
1.2210814510609171,3,Low
2.3545516769336072,3,Low
2.3545516769336072,3,Low
1.2484599589322385,3,Low
1.2484599589322385,3,Low
1.6837782340862424,2,Moderate
1.6837782340862424,2,Moderate
1.297741273100616,3,Low
1.297741273100616,3,Low
6.611909650924025,2,High
6.611909650924025,2,High
3.79192334017796,2,Moderate
3.79192334017796,2,Moderate
1.1854893908281998,2,Moderate
1.1854893908281998,2,Moderate
1.2101300479123889,3,Low
1.2101300479123889,3,Low
1.4017796030116358,3,Low
1.4017796030116358,3,Low
4.440793976728268,3,Moderate
4.440793976728268,3,Moderate
0.8432580424366872,3,Low
0.8432580424366872,3,Low
0.1670088980150581,3,Low
0.1670088980150581,3,Low
1.5906913073237507,3,Low
1.5906913073237507,3,Low
0.4134154688569473,3,Low
0.4134154688569473,3,Low
1.5578370978781657,3,Low
1.5578370978781657,3,Low
9.555099247091034,2,High
9.555099247091034,2,High
1.1854893908281998,1,Low
1.1854893908281998,1,Low
3.017111567419576,3,Moderate
3.017111567419576,3,Moderate
2.9349760438056127,2,Moderate
2.9349760438056127,2,Moderate
